frame_index,timestamp,candidate,pixel_count,retained_fraction,spearman_confidence_vs_error,high_count,low_count,high_median_m,high_p95_m,high_p99_m,low_median_m,low_p95_m,low_p99_m,tail_gt_030_given_low,tail_gt_030_given_high,tail_separation,high_p99_improvement_vs_identity_m,tail_separation_improvement_vs_identity,better_than_identity
56,653429.897,offset_-1,49152,1.0,0.0017436446985827742,45711,3441,0.012491905130445957,0.09373895451426506,0.2343220323324207,0.010822364129126072,0.35552650690078735,0.40972619056701653,0.07294391165358907,0.005775415107960885,0.06716849654562819,-0.07213284954428725,-0.053484592840777084,False
56,653429.897,offset_+1,49152,1.0,-0.07087951843437523,45243,3909,0.012413576245307922,0.10634368509054185,0.31456137716770183,0.012090769596397877,0.1066703274846077,0.2141252684593202,0.00025581990278843696,0.011360873505293637,-0.0111050536025052,-0.1523721943795684,-0.13175814298891048,False
56,653429.897,offset_+2,49152,1.0,-0.09031063701382064,44397,4755,0.012232227250933647,0.09328376501798624,0.3157477021217347,0.014119509607553482,0.18948705792427067,0.25827335953712466,0.0004206098843322818,0.011554834786134198,-0.011134224901801916,-0.15355851933360126,-0.1317873142882072,False
63,653432.096,identity,49152,1.0,-0.5127540358999528,38267,10885,0.013892029412090778,0.04545839875936508,0.09776625439524647,0.21869805455207825,0.5845663666725158,0.7230859208106994,0.3707854846118512,0.0,0.3707854846118512,0.0,0.0,False
63,653432.096,transpose,49152,1.0,-0.06485471311526472,38225,10927,0.016717370599508286,0.40060647130012506,0.6237642812728883,0.016161751002073288,0.40565073788166034,0.5031324434280395,0.12711631737896953,0.06924787442773055,0.05786844295123898,-0.5259980268776419,-0.3129170416606122,False
63,653432.096,horizontal_flip,49152,1.0,-0.1615664869927803,38267,10885,0.014545288868248463,0.44710909128189075,0.6237309110164639,0.02323870174586773,0.11264323443174355,0.23730735123157495,0.0011943040881947635,0.10512974625656571,-0.10393544216837095,-0.5259646566212175,-0.47472092678022215,False
63,653432.096,vertical_flip,49152,1.0,0.030056851775025987,38267,10885,0.017227962613105774,0.2879656761884688,0.47939852654933796,0.01270078495144844,0.584084117412567,0.7230859208106994,0.20643086816720257,0.046750463846133745,0.15968040432106884,-0.38163227215409146,-0.21110508029078234,False
63,653432.096,rotate90,49152,1.0,0.42771075761690935,38247,10905,0.020446090027689934,0.44718769788742035,0.6237468016147614,0.009976174682378769,0.027340927347540844,0.10458294749259903,0.0,0.10552461630977593,-0.10552461630977593,-0.5259805472195149,-0.4763101009216271,False
63,653432.096,rotate180,49152,1.0,-0.11850972577260109,38267,10885,0.014939681626856327,0.42706164717674233,0.6044165575504292,0.02107602171599865,0.07772279083728789,0.5497813844680783,0.023702342673403768,0.09872736300206444,-0.07502502032866068,-0.5066503031551828,-0.4458105049405119,False
63,653432.096,rotate270,49152,1.0,0.17599175246494647,38326,10826,0.01715746521949768,0.4468202218413353,0.6236909031867981,0.015307374764233828,0.04668294079601765,0.08378501795232296,0.0,0.10530710222825236,-0.10530710222825236,-0.5259246487915517,-0.4760925868401035,False
63,653432.096,anti_transpose,49152,1.0,0.17587877679691885,38347,10805,0.01714138314127922,0.4467855721712112,0.6236799883842469,0.015072665177285671,0.04096232876181597,0.0974863237142562,0.0,0.1052494328109109,-0.1052494328109109,-0.5259137339890004,-0.47603491742276205,False
63,653432.096,offset_-2,49152,1.0,0.09837686792336978,37982,11170,0.016760515049099922,0.44558909386396406,0.6247737199068074,0.016319597139954567,0.07903063409030436,0.3183949398994445,0.01450313339301701,0.10199568216523616,-0.08749254877221915,-0.527007465511561,-0.45827803338407036,False
63,653432.096,offset_-1,49152,1.0,-0.13275431752162672,41127,8025,0.016246043145656586,0.3106375277042387,0.5959161520004271,0.036256831139326096,0.4951464414596555,0.6079600191116334,0.23588785046728972,0.052106888418800304,0.18378096204848943,-0.4981498976051807,-0.18700452256336175,False
63,653432.096,offset_+1,49152,1.0,0.05899058878024291,38968,10184,0.016629628837108612,0.44259044528007524,0.6219687455892565,0.016052217222750187,0.3096300035715103,0.38945261061191566,0.05803220738413197,0.08840587148429481,-0.030373664100162838,-0.5242024911940101,-0.401159148712014,False
63,653432.096,offset_+2,49152,1.0,0.16042654019853023,36369,12783,0.01712556928396225,0.4506593823432919,0.6149701404571534,0.014898421242833138,0.11350943744182575,0.2830595606565477,0.00852694985527654,0.10797657345541532,-0.09944962360013879,-0.5172038860619069,-0.47023510821199,False
69,653433.396,identity,49152,1.0,-0.3134504358020647,44286,4866,0.015505969524383545,0.04573163855820894,0.13995246365666403,0.0385452676564455,0.15282905474305153,0.20568045154213932,0.0030826140567200987,0.0008580589802646434,0.0022245550764554553,0.0,0.0,False
69,653433.396,transpose,49152,1.0,-0.07429114196089194,44237,4915,0.016290608793497086,0.06166577488183965,0.14643703103065492,0.015436219051480293,0.1436694011092186,0.18067302405834199,0.0008138351983723296,0.0011076700499581798,-0.0002938348515858502,-0.0064845673739908904,-0.0025183899280413055,False
69,653433.396,horizontal_flip,49152,1.0,-0.1603765895409129,44286,4866,0.016224519349634647,0.07063957117497921,0.15720940604805986,0.016343314200639725,0.08875163085758686,0.18167221769690522,0.0030826140567200987,0.0008580589802646434,0.0022245550764554553,-0.01725694239139583,0.0,False
69,653433.396,vertical_flip,49152,1.0,0.08968170089885363,44286,4866,0.01651417277753353,0.062190876342356205,0.15185530111193687,0.012070657219737768,0.12883073464035988,0.2130419038236142,0.0,0.0011967664724743712,-0.0011967664724743712,-0.011902837455272847,-0.0034213215489298267,False
69,653433.396,rotate90,49152,1.0,-0.07906333635257833,44271,4881,0.015953751280903816,0.06652694568037987,0.14713211059570322,0.018259316682815552,0.1416463702917099,0.21660005152225478,0.001024380249948781,0.0010842312123060243,-5.985096235724334e-05,-0.0071796469390391915,-0.002284406038812699,False
69,653433.396,rotate180,49152,1.0,-0.1578313614767988,44286,4866,0.01598525233566761,0.07835487835109234,0.16149885505437853,0.0180278355255723,0.055640398524701595,0.11466104798018964,0.0002055076037813399,0.0011741859729937226,-0.0009686783692123827,-0.0215463913977145,-0.003193233445667838,False
69,653433.396,rotate270,49152,1.0,0.19557045641200307,44295,4857,0.01692911982536316,0.0798669785261151,0.16002583891153324,0.010184306651353836,0.033619366586208344,0.1470241391658782,0.00041177681696520483,0.0011513714866237725,-0.0007395946696585676,-0.020073375254869213,-0.002964149746114023,False
69,653433.396,anti_transpose,49152,1.0,-0.09442169709458456,44335,4817,0.0160635095089674,0.06929258108139028,0.1617680084705349,0.01783805526793003,0.1041295513510704,0.13829876601696023,0.0,0.001195443780309011,-0.001195443780309011,-0.02181554481387088,-0.0034199988567644663,False
69,653433.396,offset_-2,49152,1.0,-0.22521108043848026,40974,8178,0.01535304356366396,0.0448364397510886,0.0943318358808749,0.0204205559566617,0.1585650153458118,0.2180684609711168,0.003668378576669112,0.0005613315761214429,0.0031070470005476695,0.045620627775789124,0.0008824919240922142,True
69,653433.396,offset_-1,49152,1.0,-0.23100457854842352,44097,5055,0.015630491077899933,0.04513822495937347,0.11015077263116839,0.029184650629758835,0.16230844259262087,0.2880542904138565,0.009099901088031652,0.00015874095743474614,0.008941160130596907,0.02980169102549564,0.006716605054141451,True
69,653433.396,offset_+1,49152,1.0,0.334621534583253,38170,10982,0.018165837973356247,0.07962646037340151,0.16371955588459944,0.009589117020368576,0.05681361183524126,0.1486441461741926,0.0,0.001388525019648939,-0.001388525019648939,-0.02376709222793541,-0.0036130800961043943,False
69,653433.396,offset_+2,49152,1.0,-0.13001865628515305,46684,2468,0.01597163826227188,0.06955328993499277,0.15151984438300115,0.019087325781583786,0.15261787176132202,0.19916524410247782,0.0024311183144246355,0.0010067689144032217,0.0014243494000214139,-0.011567380726337118,-0.0008002056764340414,False
76,653435.095,identity,49152,1.0,0.0,0,49152,0.0,0.0,0.0,0.39323732256889343,0.5823130398988724,0.6580609029531476,0.6164754231770834,0.0,0.0,0.0,0.0,False
76,653435.095,transpose,49152,1.0,0.0,0,49152,0.0,0.0,0.0,0.39323732256889343,0.5823130398988724,0.6580609029531476,0.6164754231770834,0.0,0.0,0.0,0.0,False
76,653435.095,horizontal_flip,49152,1.0,0.0,0,49152,0.0,0.0,0.0,0.39323732256889343,0.5823130398988724,0.6580609029531476,0.6164754231770834,0.0,0.0,0.0,0.0,False
76,653435.095,vertical_flip,49152,1.0,0.0,0,49152,0.0,0.0,0.0,0.39323732256889343,0.5823130398988724,0.6580609029531476,0.6164754231770834,0.0,0.0,0.0,0.0,False
76,653435.095,rotate90,49152,1.0,0.0,0,49152,0.0,0.0,0.0,0.39323732256889343,0.5823130398988724,0.6580609029531476,0.6164754231770834,0.0,0.0,0.0,0.0,False
76,653435.095,rotate180,49152,1.0,0.0,0,49152,0.0,0.0,0.0,0.39323732256889343,0.5823130398988724,0.6580609029531476,0.6164754231770834,0.0,0.0,0.0,0.0,False
76,653435.095,rotate270,49152,1.0,0.0,0,49152,0.0,0.0,0.0,0.39323732256889343,0.5823130398988724,0.6580609029531476,0.6164754231770834,0.0,0.0,0.0,0.0,False
76,653435.095,anti_transpose,49152,1.0,0.0,0,49152,0.0,0.0,0.0,0.39323732256889343,0.5823130398988724,0.6580609029531476,0.6164754231770834,0.0,0.0,0.0,0.0,False
76,653435.095,offset_-2,49152,1.0,-0.17794209234341476,44466,4686,0.3824138641357422,0.5812682807445526,0.6435169667005537,0.4945789724588394,0.6430728435516357,0.6813088744878768,0.7974818608621426,0.5974002608734764,0.20008159998866615,-0.6435169667005537,0.20008159998866615,False
76,653435.095,offset_-1,49152,1.0,-0.2728882887428509,44796,4356,0.37941375374794006,0.5822640955448151,0.6550015032291414,0.4219070225954056,0.5881509929895401,0.6886550962924955,0.8620293847566575,0.5925975533529779,0.26943183140367954,-0.6550015032291414,0.26943183140367954,False
76,653435.095,offset_+1,49152,1.0,0.007506887412921024,168,48984,0.41764265298843384,0.441377592086792,0.44559648126363754,0.3922942578792572,0.5823325246572495,0.6582323634624481,0.6151600522619631,1.0,-0.38483994773803687,-0.44559648126363754,-0.38483994773803687,False
76,653435.095,offset_+2,49152,1.0,0.0025888119984774248,44,49108,0.4120369553565979,0.41889358311891556,0.4196727055311203,0.39304135739803314,0.5823143810033798,0.6581332606077195,0.6161317911541908,1.0,-0.3838682088458092,-0.4196727055311203,-0.3838682088458092,False
83,653436.694,identity,49152,1.0,-0.47723989945465395,44936,4216,0.01443776162341237,0.08058252930641174,0.15723464563488962,0.0754641517996788,0.21555883064866066,0.25202031880617143,0.00023719165085388995,0.0,0.00023719165085388995,0.0,0.0,False
83,653436.694,transpose,49152,1.0,0.08882393498714183,44938,4214,0.015924246981739998,0.11644951663911343,0.19775115177035332,0.012690258678048849,0.03827776443213224,0.0829923270642757,0.0,2.225288174818639e-05,-2.225288174818639e-05,-0.040516506135463703,-0.0002594445326020763,False
83,653436.694,horizontal_flip,49152,1.0,-0.1971258697228148,44936,4216,0.015123705845326185,0.11550673469901085,0.1977512128651142,0.019193473272025585,0.07810034789144993,0.11277767568826698,0.0,2.2253872173758235e-05,-2.2253872173758235e-05,-0.04051656723022459,-0.0002594455230276482,False
83,653436.694,vertical_flip,49152,1.0,0.12915707078785246,44936,4216,0.015626125037670135,0.11492412723600864,0.1977512128651142,0.013810159638524055,0.09243293479084969,0.12815707772970206,0.0,2.2253872173758235e-05,-2.2253872173758235e-05,-0.04051656723022459,-0.0002594455230276482,False
83,653436.694,rotate90,49152,1.0,-0.04708531990735878,44836,4316,0.01560476515442133,0.11410592123866081,0.19610950946807873,0.014288104139268398,0.09777112863957882,0.15822321921587007,0.0,2.2303506111160674e-05,-2.2303506111160674e-05,-0.03887486383318911,-0.0002594951569650506,False
83,653436.694,rotate180,49152,1.0,-0.05371023906542085,44936,4216,0.014930258505046368,0.11611081287264824,0.1977512128651142,0.017658338882029057,0.05133332125842571,0.1001862451434137,0.0,2.2253872173758235e-05,-2.2253872173758235e-05,-0.04051656723022459,-0.0002594455230276482,False
83,653436.694,rotate270,49152,1.0,0.21721106165780724,45018,4134,0.01598781067878008,0.11625044904649269,0.19773946180939683,0.012358211912214756,0.05262972768396134,0.09304940409958364,0.0,2.2213336887467235e-05,-2.2213336887467235e-05,-0.04050481617450721,-0.0002594049877413572,False
83,653436.694,anti_transpose,49152,1.0,-0.23319606696740333,44915,4237,0.014960817992687225,0.10339013487100594,0.18779147475957872,0.03757666423916817,0.14805951714515686,0.2234071338176728,0.0,2.2264276967605476e-05,-2.2264276967605476e-05,-0.0305568291246891,-0.00025945592782149543,False
83,653436.694,offset_-2,49152,1.0,-0.3647339620659652,43439,5713,0.014506072737276554,0.08751830160617827,0.1700899037718773,0.04231739416718483,0.186583864688873,0.24903285145759588,0.00017503938386136881,0.0,0.00017503938386136881,-0.01285525813698768,-6.215226699252113e-05,False
83,653436.694,offset_-1,49152,1.0,-0.40237010853146216,45203,3949,0.014632574282586575,0.08809053003788,0.16289608597755464,0.06289142370223999,0.21262877881526945,0.2495846253633499,0.0,2.2122425502732118e-05,-2.2122425502732118e-05,-0.005661440342665025,-0.00025931407635662205,False
83,653436.694,offset_+1,49152,1.0,-0.27193285464474015,43451,5701,0.014751497656106949,0.0966804102063179,0.18155188113451004,0.03610198199748993,0.16662436723709106,0.2341950535774231,0.00017540782318891423,0.0,0.00017540782318891423,-0.02431723549962042,-6.178382766497571e-05,False
83,653436.694,offset_+2,49152,1.0,0.1064201589042533,43414,5738,0.015552865341305733,0.10244375169277188,0.17852231875062036,0.01487813051789999,0.17065119370818133,0.23239370569586754,0.0,2.3034044317501268e-05,-2.3034044317501268e-05,-0.021287673115730738,-0.0002602256951713912,False
90,653445.208,identity,49152,1.0,-0.5053980314274338,34380,14772,0.013693856541067362,0.06843562275171278,0.11611698165535912,0.048029934987425804,0.22628399655222878,0.27602270066738127,0.0010154346060113728,0.0,0.0010154346060113728,0.0,0.0,False
90,653445.208,transpose,49152,1.0,-0.11041208758970336,34221,14931,0.01651744171977043,0.12554016709327698,0.2569676697254182,0.025722820311784744,0.11910150945186615,0.15109310150146515,0.0,0.0004383273428596476,-0.0004383273428596476,-0.14085068807005907,-0.0014537619488710204,False
90,653445.208,horizontal_flip,49152,1.0,-0.3707104114994792,34380,14772,0.014278318267315626,0.07155380882322786,0.11982632525265213,0.04592638276517391,0.2260049402713775,0.27602270066738127,0.0010154346060113728,0.0,0.0010154346060113728,-0.0037093435972930106,0.0,False
90,653445.208,vertical_flip,49152,1.0,0.31602991499526784,34380,14772,0.023844641633331776,0.1421807840466499,0.256935333609581,0.01215580478310585,0.049780792184174034,0.07565647788345796,0.0,0.0004363001745200698,-0.0004363001745200698,-0.14081835195422188,-0.0014517347805314425,False
90,653445.208,rotate90,49152,1.0,0.07014610773023462,34398,14754,0.020305387675762177,0.14070171117782593,0.2569350224733353,0.015711422078311443,0.0988963507115839,0.13185631006956094,0.0,0.0004360718646432932,-0.0004360718646432932,-0.14081804081797616,-0.001451506470654666,False
90,653445.208,rotate180,49152,1.0,0.23920877678784314,34380,14772,0.021876265294849873,0.14146853312849997,0.256935333609581,0.013885993976145983,0.07498094588518142,0.11215849757194511,0.0,0.0004363001745200698,-0.0004363001745200698,-0.14081835195422188,-0.0014517347805314425,False
90,653445.208,rotate270,49152,1.0,-0.04912889550414639,34314,14838,0.017969375476241112,0.13139474391937253,0.256936474442482,0.020572934299707413,0.10117809958755969,0.16224239513278005,0.0,0.0004371393600279769,-0.0004371393600279769,-0.1408194927871229,-0.0014525739660393496,False
90,653445.208,anti_transpose,49152,1.0,0.17572951405560794,34487,14665,0.02202332392334938,0.13492907285690303,0.2568179696798324,0.013141238130629063,0.0874186426401138,0.14723362386226674,0.0,0.00043494650158030563,-0.00043494650158030563,-0.14070098802447328,-0.0014503811075916783,False
90,653445.208,offset_-2,49152,1.0,0.037056113811057424,34890,14262,0.01817003358155489,0.13139881566166875,0.2564610797166825,0.02031582221388817,0.08792959079146367,0.1571754968166349,0.0,0.0004299226139294927,-0.0004299226139294927,-0.14034409806132342,-0.0014453572199408654,False
90,653445.208,offset_-1,49152,1.0,-0.23247772745820328,33624,15528,0.015449575614184141,0.10660930536687367,0.24479234248399653,0.02940311934798956,0.14888982623815533,0.24829672098159783,0.0,0.0004461099214846538,-0.0004461099214846538,-0.1286753608286374,-0.0014615445274960266,False
90,653445.208,offset_+1,49152,1.0,-0.3549246827596485,39804,9348,0.016206225380301476,0.10032156407833098,0.1675944738090043,0.042891791090369225,0.2403774984180926,0.28224021852016457,0.0012836970474967907,7.536930961712391e-05,0.0012083277378796668,-0.05147749215364518,0.00019289313186829403,False
90,653445.208,offset_+2,49152,1.0,-0.2064402643023253,46539,2613,0.018254440277814865,0.1214459590613842,0.24781405717134475,0.04257115721702576,0.12512598335742955,0.22528545737266542,0.0,0.00032231032037645846,-0.00032231032037645846,-0.13169707551598564,-0.0013377449263878311,False
96,653446.807,identity,49152,1.0,-0.3587889994089217,43715,5437,0.01742107793688774,0.12762188017368306,0.17372706413269043,0.06537523865699768,0.18545750081539153,0.20956501603126576,0.0,0.0,0.0,0.0,0.0,False
96,653446.807,transpose,49152,1.0,0.0001050928161906357,43770,5382,0.01876962836831808,0.14085149466991403,0.18130276322364788,0.027249567210674286,0.1677692539989948,0.19978352949023237,0.0,0.0,0.0,-0.007575699090957455,0.0,False
96,653446.807,horizontal_flip,49152,1.0,-0.09242002734886293,43715,5437,0.01884419098496437,0.14356268346309625,0.18257673025131227,0.026880202814936638,0.15942152738571164,0.18868933975696567,0.0,0.0,0.0,-0.00884966611862184,0.0,False
96,653446.807,vertical_flip,49152,1.0,0.10927564309445612,43715,5437,0.02165517397224903,0.1488718181848526,0.18498770624399188,0.008393794298171997,0.06406465768814085,0.159522997736931,0.0,0.0,0.0,-0.011260642111301455,0.0,False
96,653446.807,rotate90,49152,1.0,0.07748327759639911,43688,5464,0.019638102501630783,0.14984877407550812,0.18585030585527418,0.017934367060661316,0.08701881133019918,0.10242271803319453,0.0,0.0,0.0,-0.01212324172258375,0.0,False
96,653446.807,rotate180,49152,1.0,-0.05678091417414056,43715,5437,0.01914272829890251,0.14783070832490908,0.18469905704259873,0.022373994812369347,0.11637193560600281,0.17959014654159547,0.0,0.0,0.0,-0.010971992909908301,0.0,False
96,653446.807,rotate270,49152,1.0,0.011020192944628127,43740,5412,0.020119397900998592,0.13925386294722553,0.18235857382416726,0.014983105473220348,0.16777792945504189,0.19191974088549618,0.0,0.0,0.0,-0.00863150969147683,0.0,False
96,653446.807,anti_transpose,49152,1.0,0.03902942871082486,43659,5493,0.01933971419930458,0.1408791959285736,0.1819391620159149,0.020351391285657883,0.16691125035285947,0.19291617274284362,0.0,0.0,0.0,-0.008212097883224467,0.0,False
96,653446.807,offset_-2,49152,1.0,-0.08408888864122151,46021,3131,0.019738730043172836,0.14818045496940613,0.18494214713573456,0.015107073821127415,0.07345682010054588,0.09579046294093115,0.0,0.0,0.0,-0.011215083003044135,0.0,False
96,653446.807,offset_-1,49152,1.0,-0.288026061100152,43501,5651,0.01808885671198368,0.14265775680541992,0.1820354163646698,0.036673903465270996,0.15801218897104263,0.20747730135917664,0.0,0.0,0.0,-0.008308352231979371,0.0,False
96,653446.807,offset_+1,49152,1.0,-0.2204996008779058,44328,4824,0.017094836570322514,0.12754914835095407,0.17692126438021677,0.08499013632535934,0.18204493895173068,0.20077282711863514,0.0,0.0,0.0,-0.003194200247526341,0.0,False
96,653446.807,offset_+2,49152,1.0,-0.07621720485726374,45712,3440,0.018256070092320442,0.13430667370557775,0.18129100367426862,0.07545086741447449,0.17887312322854995,0.19648513704538353,0.0,0.0,0.0,-0.007563939541578191,0.0,False
103,653448.506,identity,49152,1.0,-0.39880533913022037,44295,4857,0.017272761091589928,0.10749727413058274,0.16703099250793443,0.05446886271238327,0.1330629378557205,0.1827978920936582,0.0,0.0,0.0,0.0,0.0,False
103,653448.506,transpose,49152,1.0,0.09788103304966164,44211,4941,0.019291680306196213,0.11437024176120758,0.17135136723518377,0.0154064716771245,0.11530812829732895,0.12881636917591102,0.0,0.0,0.0,-0.004320374727249332,0.0,False
103,653448.506,horizontal_flip,49152,1.0,-0.08809307571838174,44295,4857,0.01915869303047657,0.1153798334300518,0.1708796897530554,0.016361702233552933,0.1085115224123001,0.1468320167064665,0.0,0.0,0.0,-0.0038486972451209633,0.0,False
103,653448.506,vertical_flip,49152,1.0,0.03715914210094488,44295,4857,0.01843286119401455,0.11602375879883761,0.17077333629131314,0.023132581263780594,0.10015974342823024,0.15259886026382438,0.0,0.0,0.0,-0.0037423437833787043,0.0,False
103,653448.506,rotate90,49152,1.0,-0.06333145828145659,44344,4808,0.018299803137779236,0.11141639538109302,0.1704501424729824,0.032313426956534386,0.12674052640795708,0.1584692859649659,0.0,0.0,0.0,-0.0034191499650479684,0.0,False
103,653448.506,rotate180,49152,1.0,0.09774786382222161,44295,4857,0.019569821655750275,0.1150122858583927,0.1713591489195822,0.012223957106471062,0.11334887892007826,0.12837570488452898,0.0,0.0,0.0,-0.004328156411647771,0.0,False
103,653448.506,rotate270,49152,1.0,-0.019380694519221642,44194,4958,0.01909666880965233,0.11741290837526319,0.17142445042729376,0.01787624042481184,0.08344532586634158,0.11804208070039766,0.0,0.0,0.0,-0.004393457919359328,0.0,False
103,653448.506,anti_transpose,49152,1.0,-0.2798815929945085,44336,4816,0.01740096602588892,0.10179096460342407,0.15875357612967492,0.06481791660189629,0.166669350117445,0.23541407063603412,0.0,0.0,0.0,0.008277416378259517,0.0,False
103,653448.506,offset_-2,49152,1.0,0.004927086065307641,45761,3391,0.018704725429415703,0.11303601413965225,0.1700172394514084,0.024683112278580666,0.13169527053833008,0.16418237239122385,0.0,0.0,0.0,-0.0029862469434739636,0.0,False
103,653448.506,offset_-1,49152,1.0,-0.04908510204656193,44543,4609,0.018100185319781303,0.11337116584181792,0.17091944783926025,0.03307818993926048,0.12125372737646099,0.14864649116992953,0.0,0.0,0.0,-0.003888455331325813,0.0,False
103,653448.506,offset_+1,49152,1.0,-0.21373774735225298,46065,3087,0.01798972673714161,0.10914716869592658,0.16057257652282722,0.05347210168838501,0.18130839467048643,0.23110470980405803,0.0,0.0,0.0,0.006458415985107213,0.0,False
103,653448.506,offset_+2,49152,1.0,-0.11717346347865298,44529,4623,0.01843305677175522,0.11176500171422958,0.1705108165740967,0.026983099058270454,0.12963661700487134,0.15967941254377357,0.0,0.0,0.0,-0.0034798240661622626,0.0,False
110,653450.206,identity,49152,1.0,-0.05211718767596337,44206,4946,0.016591109335422516,0.07194750383496284,0.11090142540633496,0.015666570514440536,0.07951425947248936,0.08930000439286234,0.0,0.0,0.0,0.0,0.0,False
110,653450.206,transpose,49152,1.0,0.051801490013507145,44280,4872,0.016998128965497017,0.07476230002939697,0.1109480502456426,0.013024468906223774,0.05753289274871349,0.07879096820950508,0.0,0.0,0.0,-4.662483930763239e-05,0.0,False
110,653450.206,horizontal_flip,49152,1.0,-0.24502544497790726,44206,4946,0.015384732745587826,0.06851482577621937,0.1110018778592346,0.036557046696543694,0.09098285622894764,0.09484617188572883,0.0,0.0,0.0,-0.00010045245289963534,0.0,False
110,653450.206,vertical_flip,49152,1.0,0.011080572560744299,44206,4946,0.01654940191656351,0.07095763646066189,0.11090142540633496,0.016018291004002094,0.08210816979408264,0.0893165122717619,0.0,0.0,0.0,0.0,0.0,False
110,653450.206,rotate90,49152,1.0,-0.11806765588466694,44080,5072,0.015938804484903812,0.07094513028860092,0.11106510818004584,0.023494812659919262,0.080417001247406,0.08898710936307906,0.0,0.0,0.0,-0.00016368277371087148,0.0,False
110,653450.206,rotate180,49152,1.0,-0.19731384088642073,44206,4946,0.015334831085056067,0.0704896729439497,0.1110018778592346,0.03477232716977596,0.08615292049944401,0.09479888044297696,0.0,0.0,0.0,-0.00010045245289963534,0.0,False
110,653450.206,rotate270,49152,1.0,0.13773613699063977,44329,4823,0.017276858910918236,0.07535800933837881,0.11075721800327375,0.011019639670848846,0.032844815775752045,0.05498615421354764,0.0,0.0,0.0,0.0001442074030612167,0.0,False
110,653450.206,anti_transpose,49152,1.0,-0.02063413347856676,44127,5025,0.01652667112648487,0.07438163831830025,0.11098660245537743,0.016192272305488586,0.06639847159385684,0.08337262183427813,0.0,0.0,0.0,-8.517704904247025e-05,0.0,False
110,653450.206,offset_-2,49152,1.0,0.02288508021067051,49101,51,0.016490980982780457,0.07325397431850433,0.10272851586341858,0.07210109382867813,0.08569665625691414,0.08824726566672325,0.0,0.0,0.0,0.008172909542916384,0.0,False
110,653450.206,offset_-1,49152,1.0,3.978610639391692e-05,46407,2745,0.016584349796175957,0.07369942441582676,0.10643506646156367,0.014617863111197948,0.06022927090525604,0.09156474024057389,0.0,0.0,0.0,0.004466358944771293,0.0,False
110,653450.206,offset_+1,49152,1.0,-0.27052208561771157,39732,9420,0.013864999637007713,0.06273404695093632,0.11890812784433404,0.03017699532210827,0.08489137142896651,0.09386009022593497,0.0,0.0,0.0,-0.008006702437999072,0.0,False
110,653450.206,offset_+2,49152,1.0,-0.21413039686927576,34911,14241,0.013968649320304394,0.0657132975757122,0.12238169014453969,0.023518932983279228,0.08078110218048096,0.09362333714962007,0.0,0.0,0.0,-0.011480264738204723,0.0,False
117,653453.404,identity,49152,1.0,-0.36800434477096533,41288,7864,0.01408551400527358,0.061022812686860564,0.08486569769680499,0.08381384611129761,0.41880252212285984,0.5359988695383072,0.11444557477110885,0.0,0.11444557477110885,0.0,0.0,False
117,653453.404,transpose,49152,1.0,0.2381813413500227,41291,7861,0.018022481352090836,0.19479621201753616,0.41238169670104835,0.010445714928209782,0.04858725890517235,0.07688499987125393,0.0,0.02179651740088639,-0.02179651740088639,-0.32751599900424333,-0.13624209217199523,False
117,653453.404,horizontal_flip,49152,1.0,0.22463946631856108,41288,7864,0.01818943675607443,0.19434588328003904,0.41241212725639076,0.009477660059928894,0.04713276941329233,0.09948773004114624,0.000254323499491353,0.02174966091842666,-0.02149533741893531,-0.3275464295595858,-0.13594091219004417,False
117,653453.404,vertical_flip,49152,1.0,-0.062229797001782015,41288,7864,0.016319938004016876,0.09495804458856595,0.3538409611582742,0.015869922935962677,0.2807349935173988,0.4908161026239395,0.039420142421159717,0.014289866304979654,0.025130276116180062,-0.26897526346146916,-0.08931529865492879,False
117,653453.404,rotate90,49152,1.0,0.034103780772025,41141,8011,0.016367312520742416,0.1936277151107788,0.4120722174644467,0.01579839177429676,0.06904420256614685,0.10543690472841244,0.0021220821370615405,0.0214627743613427,-0.01934069222428116,-0.3272065197676417,-0.13378626699539,False
117,653453.404,rotate180,49152,1.0,0.25677137009110024,41288,7864,0.01864180900156498,0.19064832702279097,0.4117062649130814,0.007848672103136778,0.037951079569756935,0.10469006426632402,0.0036876907426246185,0.021095717884130984,-0.017408027141506365,-0.3268405672162764,-0.13185360191261522,False
117,653453.404,rotate270,49152,1.0,0.07525014928076791,41428,7724,0.017571013420820236,0.17361261472105996,0.397903836667538,0.01227378100156784,0.13027750030159937,0.316069421172142,0.013982392542723977,0.019117505069035434,-0.005135112526311457,-0.31303813897073296,-0.1195806872974203,False
117,653453.404,anti_transpose,49152,1.0,-0.21624697718677977,41285,7867,0.014920059591531754,0.11104060858488063,0.30776403784751866,0.02933104895055294,0.3246939003467559,0.5108123135566713,0.05821787212406254,0.010706067579023858,0.047511804545038686,-0.22289834015071366,-0.06693377022607017,False
117,653453.404,offset_-2,49152,1.0,-0.16790007498789558,41817,7335,0.015730079263448715,0.14431441128253933,0.3963903927803031,0.020962009206414223,0.21889673918485625,0.3540049695968627,0.022903885480572598,0.017504842528158406,0.005399042952414192,-0.3115246950834981,-0.10904653181869466,False
